NTSBNumber,AccidentReport,AccidentDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,HighestInjuryLevel,AircraftNumber,DamageLevel,AircraftCategory,RegulationFlightConductedUnder,FlightScheduledType,FlightTerminalType,FlightServiceType,FlightOperationType,DefiningEvent,PhaseOfFlight,IntentionalAct
ERA20FA021,AccidentReport,2019-10-30,Atlanta,Georgia,United States,33.856945,-84.290557,2,0,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
ANC20LA003,AccidentReport,2019-10-31,Honolulu,Hawaii,United States,21.313055,-157.925277,,,None,2,Substantial,Airplane,Part 91: General aviation,,,,Personal,Ground Collision,Taxi,
ERA20FA022,AccidentReport,2019-10-31,Ocala,Florida,United States,29.141666,-82.194168,2,1,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Flight test,Medical Event,Initial Climb,
ERA20FA025,AccidentReport,2019-10-31,Middleburg,Florida,United States,30.0125,-81.779998,1,0,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Other,Enroute,
ERA20FA026,AccidentReport,2019-10-31,Paducah,Kentucky,United States,37.103332,-88.817222,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Fuel Related,Approach,
GAA20CA054,AccidentReport,2019-10-31,New Braunfels,Texas,United States,29.774999,-97.977775,,1,Serious,1,Minor,Airplane,Part 91: General aviation,,,,Business,Bird Strike,Enroute,
WPR20FA018,AccidentReport,2019-10-31,Brawley,California,United States,32.988056,-115.469169,2,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Unknown,Unknown,
CEN20LA017,AccidentReport,2019-11-01,Kalamazoo,Michigan,United States,42.234443,-85.551666,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
ERA20FA027,AccidentReport,2019-11-01,Stuart,Florida,United States,27.176111,-80.212501,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Air race/show,Abrupt Maneuver,Maneuvering,
ERA20LA028,AccidentReport,2019-11-01,Odessa,Texas,United States,32.026111,-102.404724,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA20CA053,AccidentReport,2019-11-01,Salem,Oregon,United States,44.909442,-123.002502,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Flight test,Loss of Control In-Flight,Takeoff,
GAA20CA057,AccidentReport,2019-11-02,Palmyra,Pennsylvania,United States,40.286666,-76.576942,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Approach,
GAA20CA066,AccidentReport,2019-11-02,Gilbert,South Carolina,United States,33.884166,-81.381668,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Low Altitude Operation,Maneuvering,
GAA20CA068,AccidentReport,2019-11-02,Chester,Connecticut,United States,41.383609,-72.505836,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
ERA20TA030,AccidentReport,2019-11-03,Doral,Florida,United States,25.796943,-80.34111,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Fuel Related,Enroute,
GAA20CA059,AccidentReport,2019-11-03,Greer,South Carolina,United States,35.034168,-82.298889,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
ERA20FA029,AccidentReport,2019-11-04,Cedartown,Georgia,United States,34.043888,-85.177223,1,,Fatal,1,Substantial,Gyroplane,Part 91: General aviation,,,,Flight test,Loss of Control In-Flight,Maneuvering,
ERA20FA031,AccidentReport,2019-11-04,New Bedford,Massachusetts,United States,41.621112,-70.938331,1,0,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Medical Event,Enroute,
GAA20CA060,AccidentReport,2019-11-04,Smoketown,Pennsylvania,United States,40.041667,-76.201942,,,None,1,Substantial,Helicopter,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Maneuvering,
WPR20LA032,AccidentReport,2019-11-04,Hurricane,Utah,United States,37.140277,-113.306114,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA20CA073,AccidentReport,2019-11-06,Waynesville,Ohio,United States,39.476665,-84.093887,,,Minor,1,Substantial,Glider,Part 91: General aviation,,,,Personal,Collision on Takeoff or Landing,Landing,
GAA20CA075,AccidentReport,2019-11-06,Broomfield,Colorado,United States,39.908889,-105.117225,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Landing,
GAA20CA062,AccidentReport,2019-11-07,Groveland,Florida,United States,28.405834,-81.837776,,,None,1,Substantial,Helicopter,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR20FA019,AccidentReport,2019-11-07,Upland,California,United States,34.109722,-117.669723,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Approach,
GAA20CA069,AccidentReport,2019-11-08,Tyler,Texas,United States,32.35361,-95.403053,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Takeoff,
GAA20CA085,AccidentReport,2019-11-08,Salt Lake City,Utah,United States,40.79,-111.980003,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Business,Collision on Takeoff or Landing,Landing,
CEN20LA018,AccidentReport,2019-11-09,Houston,Texas,United States,30.079999,-95.559997,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Fuel Related,Initial Climb,
ERA20LA035,AccidentReport,2019-11-09,Griffin,Georgia,United States,33.226943,-84.275001,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Takeoff,
GAA20CA064,AccidentReport,2019-11-09,Huntsville,Arkansas,United States,36.078056,-93.754997,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Takeoff,
GAA20CA084,AccidentReport,2019-11-09,Broomfield,Colorado,United States,39.908889,-105.117225,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
ANC20LA004,AccidentReport,2019-11-10,Goodnews Bay,Alaska,United States,59.11222,-161.58139,,,None,1,Substantial,Airplane,Part 91: General aviation,Scheduled,Domestic,,Positioning,Other,Initial Climb,
ERA20LA033,AccidentReport,2019-11-10,St. Augustine,Florida,United States,29.941389,-81.317779,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
GAA20CA063,AccidentReport,2019-11-10,Lebanon,Indiana,United States,40.036109,-86.482223,,,Minor,1,Substantial,Helicopter,Part 91: General aviation,,,,Positioning,Low Altitude Operation,Maneuvering,
GAA20CA072,AccidentReport,2019-11-10,Mexico,Missouri,United States,39.037776,-91.725555,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Standing,
GAA20CA070,AccidentReport,2019-11-11,Kalispell,Montana,United States,48.178611,-114.303611,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
GAA20CA071,AccidentReport,2019-11-11,San Luis,Colorado,United States,37.064998,-105.463607,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA20CA080,AccidentReport,2019-11-11,Fitzgerald,Georgia,United States,31.683889,-83.270835,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Wildlife Encounter,Taxi,
WPR20LA028,AccidentReport,2019-11-11,Metaline,Washington,United States,48.80722,-117.291946,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Unknown,Enroute,
GAA20CA067,AccidentReport,2019-11-12,Pembroke Pines,Florida,United States,26.001111,-80.240837,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Landing,
GAA20CA074,AccidentReport,2019-11-12,FallBrook,California,United States,33.354167,-117.250831,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Landing,
ERA20LA034,AccidentReport,2019-11-13,Toms River,New Jersey,United States,39.920833,-74.296112,0,0,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Midair,Landing,
ERA20LA034,AccidentReport,2019-11-13,Toms River,New Jersey,United States,39.920833,-74.296112,0,0,Minor,2,Substantial,Airplane,Part 91: General aviation,,,,Personal,Midair,Landing,
WPR20LA022,AccidentReport,2019-11-13,Red Rock,Arizona,United States,32.476112,-111.337776,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA20CA087,AccidentReport,2019-11-14,Erwin,North Carolina,United States,35.380279,-78.732223,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Takeoff,
ERA20LA039,AccidentReport,2019-11-15,West Liberty,Kentucky,United States,38.070835,-83.245002,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
GAA20CA086,AccidentReport,2019-11-16,Sherman/Dennison,Texas,United States,33.714168,-96.674446,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Abnormal Runway Contact,Landing,
WPR20LA025,AccidentReport,2019-11-16,Heber City,Utah,United States,40.478889,-111.433891,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Aerial observation,Runway Excursion,Landing,
WPR20LA026,AccidentReport,2019-11-16,Livermore,California,United States,37.696109,-121.819725,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Banner tow,System/Component Failure - Non-power,Maneuvering,
ERA20CA036,AccidentReport,2019-11-17,Venice,Florida,United States,27.067222,-82.440277,,,Minor,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Non-power,Taxi,
GAA20CA081,AccidentReport,2019-11-17,West Jefferson,Ohio,United States,39.935554,-83.236389,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
GAA20CA089,AccidentReport,2019-11-17,DuBois,Pennsylvania,United States,41.178333,-78.898612,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Landing,
WPR20LA024,AccidentReport,2019-11-17,Ogden,Utah,United States,41.184444,-112.014999,,2,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Unknown,Initial Climb,
ERA20LA038,AccidentReport,2019-11-18,College Park,Maryland,United States,38.980556,-76.922225,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
GAA20CA090,AccidentReport,2019-11-19,Brogue,Pennsylvania,United States,39.852222,-76.486389,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Other,Approach,
CEN20FA019,AccidentReport,2019-11-20,San Marcos,Texas,United States,29.899999,-97.8525,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Business,Loss of Control In-Flight,Initial Climb,
CEN20LA020,AccidentReport,2019-11-22,Tyler,Texas,United States,32.489723,-95.481941,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Unknown,Enroute,
WPR20FA031,AccidentReport,2019-11-22,Jackpot,Nevada,United States,41.967777,-114.64611,2,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Initial Climb,
CEN20CA026,AccidentReport,2019-11-23,Clear Lake,Minnesota,United States,45.440277,-93.970558,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Approach,
CEN20CA033,AccidentReport,2019-11-23,Kerrville,Texas,United States,29.830627,-95.28936,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Landing,
ERA20LA044,AccidentReport,2019-11-23,Okeechobee,Florida,United States,27.260555,-80.847503,,1,Serious,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
GAA20CA092,AccidentReport,2019-11-23,Lamar,Colorado,United States,38.069721,-102.688613,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Approach,
GAA20CA094,AccidentReport,2019-11-23,Simsbury,Connecticut,United States,41.91611,-72.776947,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Ground Collision,Landing,
WPR20LA033,AccidentReport,2019-11-23,Caldwell,Idaho,United States,43.641944,-116.635833,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Takeoff,
CEN20LA046,AccidentReport,2019-11-24,Shreveport,Louisiana,United States,32.435276,-93.816108,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,System/Component Failure - Powerplant,Approach,
ERA20FA043,AccidentReport,2019-11-24,Milton,Florida,United States,30.6375,-86.993614,1,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Takeoff,
ANC20FA005,AccidentReport,2019-11-25,Blythe,California,United States,33.685278,-115.26722,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Turbulence Encounter,Maneuvering,
CEN20TA025,AccidentReport,2019-11-25,Mount Pleasant,Texas,United States,33.094165,-94.961387,0,0,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Abnormal Runway Contact,Landing,
DCA20CA028,AccidentReport,2019-11-25,Palmdale,California,United States,34.571109,-117.668891,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Runway Excursion,Landing,
WPR20CA058,AccidentReport,2019-11-25,San Diego,California,United States,32.809444,-117.136947,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
WPR20FA034,AccidentReport,2019-11-26,North Las Vegas,Nevada,United States,36.400001,-115.180831,3,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Controlled Flight Into Terrain,Enroute,
CEN20WA024,AccidentReport,2019-11-27,Kingston,,Canada,44.281031,-76.606596,7,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Enroute,
WPR20LA035,AccidentReport,2019-11-29,Byron,California,United States,37.830276,-121.626113,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Flight test,System/Component Failure - Powerplant,Approach,
CEN20CA027,AccidentReport,2019-11-30,Williamston,Michigan,United States,42.686111,-84.313056,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Taxi,
CEN20FA022,AccidentReport,2019-11-30,Chamberlain,South Dakota,United States,43.765556,-99.337219,9,3,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Initial Climb,
ERA20LA045,AccidentReport,2019-11-30,Wrightsville,Georgia,United States,32.766666,-82.809997,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
CEN20FA023,AccidentReport,2019-12-01,San Antonio,Texas,United States,29.550832,-98.499725,3,,Fatal,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control In-Flight,Approach,
ERA20CA048,AccidentReport,2019-12-01,Union City,Tennessee,United States,36.380001,-88.989997,0,0,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Loss of Control on Ground,Landing,
ERA20TA046,AccidentReport,2019-12-02,Vero Beach,Florida,United States,27.645833,-80.42778,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Fuel Related,Approach,
ERA20LA047,AccidentReport,2019-12-03,Potts Camp,Mississippi,United States,34.64611,-89.305274,,1,Serious,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
WPR20CA036,AccidentReport,2019-12-03,Nephi,Utah,United States,39.878612,-111.857223,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
CEN20LA029,AccidentReport,2019-12-04,Baldwin City,Kansas,United States,38.836112,-95.181945,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Loss of Control on Ground,Takeoff,
WPR20CA041,AccidentReport,2019-12-05,Camas,Washington,United States,45.628334,-122.39833,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Instructional,Collision on Takeoff or Landing,Landing,
WPR20LA040,AccidentReport,2019-12-05,Pima,Arizona,United States,32.901943,-109.786666,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
CEN20TA031,AccidentReport,2019-12-06,Spring Branch,Texas,United States,29.811666,-98.426109,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Runway Excursion,Takeoff,
CEN20TA030,AccidentReport,2019-12-07,Omaha,Nebraska,United States,41.194721,-96.112503,,1,Serious,1,Substantial,Gyroplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
CEN20FA034,AccidentReport,2019-12-08,Flower Pot,Arizona,United States,34.479442,-111.989166,1,,Fatal,1,Destroyed,Airplane,Part 91: General aviation,,,,Personal,Loss of Control In-Flight,Enroute,
ERA20LA050,AccidentReport,2019-12-08,Willow Springs,Missouri,United States,36.984165,-91.955558,,,Minor,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Initial Climb,
ERA20LA051,AccidentReport,2019-12-08,Naguabo,Puerto Rico,United States,18.240833,-65.696945,,1,Serious,1,Substantial,Gyroplane,Part 91: General aviation,,,,Personal,System/Component Failure - Non-power,Enroute,
ERA20LA053,AccidentReport,2019-12-10,Louisville,Kentucky,United States,38.230834,-85.657775,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR20LA038,AccidentReport,2019-12-11,Phoenix,Arizona,United States,33.683612,-112.110275,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Approach,
WPR20TA039,AccidentReport,2019-12-11,Riverton,Utah,United States,40.483055,-111.940551,,,Minor,1,Substantial,Helicopter,Part 91: General aviation,,,,Personal,Abnormal Runway Contact,Landing,
WPR20LA042,AccidentReport,2019-12-12,Carlsbad,California,United States,33.146389,-117.33361,,,None,1,Substantial,Airplane,Part 91: General aviation,,,,Personal,System/Component Failure - Powerplant,Enroute,
